humedad,hora,sonido,tipo_sensor_enc,es_noche,peso,alerta_temperatura
65.88,6,52.94,0,1,16.17,0
62.27,6,48.48,0,1,16.13,0
60.86,7,66.36,0,0,16.1,0
58.96,7,66.44,0,0,16.1,0
58.96,7,66.44,0,0,16.07,0
56.84,7,67.92,0,0,16.12,0
57.17,8,63.71,0,0,16.1,0
56.34,8,61.82,0,0,16.16,0
56.34,8,61.82,0,0,16.13,0
53.8,8,69.69,0,0,16.08,0
53.89,9,62.08,0,0,16.12,0
54.18,9,62.56,0,0,16.12,0
52.03,9,68.4,0,0,16.12,0
51.94,9,60.19,0,0,16.14,0
51.35,10,66.4,0,0,16.15,0
52.09,10,63.23,0,0,16.14,0
51.12,10,69.43,0,0,16.1,0
52.6,10,62.27,0,0,16.11,0
49.86,11,61.34,0,0,16.12,0
50.53,11,60.59,0,0,16.17,0
54.46,11,67.02,0,0,16.13,0
52.2,11,61.27,0,0,16.08,0
49.73,12,62.14,0,0,16.14,0
50.45,12,65.74,0,0,16.07,0
50.35,12,67.43,0,0,16.17,0
50.1,12,69.78,0,0,16.18,0
52.06,13,62.13,0,0,16.12,0
52.62,13,67.0,0,0,16.11,0
52.66,13,61.16,0,0,16.12,0
50.55,13,63.67,0,0,16.15,0
52.39,14,62.47,0,0,16.11,0
54.88,14,65.69,0,0,16.08,0
52.61,14,68.25,0,0,16.15,0
52.82,14,69.52,0,0,16.16,0
54.63,15,68.23,0,0,16.15,0
55.74,15,67.14,0,0,16.14,0
57.38,15,62.29,0,0,16.17,0
56.68,15,60.19,0,0,16.13,0
57.32,16,64.31,0,0,16.15,0
57.34,16,69.08,0,0,16.17,0
58.43,16,62.51,0,0,16.1,0
57.76,16,65.57,0,0,16.17,0
58.01,17,63.17,0,0,16.17,0
60.95,17,61.81,0,0,16.12,0
63.04,17,62.04,0,0,16.11,0
61.62,17,66.74,0,0,16.08,0
62.31,18,62.28,0,0,16.17,0
61.89,18,63.17,0,0,16.14,0
66.66,18,66.26,0,0,16.11,0
66.57,18,63.78,0,0,16.09,0
64.76,19,62.13,0,0,16.14,0
68.23,19,63.35,0,0,16.12,0
70.27,19,66.9,0,0,16.14,0
67.22,19,63.91,0,0,16.1,0
66.28,20,51.3,0,1,16.14,0
71.27,20,51.46,0,1,16.1,0
68.13,20,48.99,0,1,16.1,0
68.13,20,47.04,0,1,16.08,0
71.75,21,48.28,0,1,16.14,0
71.75,21,48.28,0,1,16.13,0
72.05,21,47.87,0,1,16.12,0
73.53,21,45.31,0,1,16.08,0
75.82,22,45.18,0,1,16.07,0
75.13,22,51.98,0,1,16.11,0
71.73,22,46.75,0,1,16.07,0
73.01,22,47.18,0,1,16.13,0
75.58,23,53.72,0,1,16.13,0
73.23,23,44.45,0,1,16.16,0
74.03,23,53.95,0,1,16.11,0
74.62,23,44.89,0,1,16.13,0
76.85,0,49.58,0,1,16.15,0
77.24,0,52.72,0,1,16.2,0
77.09,0,47.96,0,1,16.14,0
73.93,0,51.32,0,1,16.22,0
73.73,1,49.49,0,1,16.22,0
75.47,1,46.9,0,1,16.25,0
74.04,1,49.54,0,1,16.17,0
74.23,1,47.57,0,1,16.21,0
74.52,2,51.82,0,1,16.2,0
72.65,2,52.02,0,1,16.25,0
72.82,2,44.12,0,1,16.2,0
74.79,2,51.96,0,1,16.14,0
71.81,3,48.81,0,1,16.16,0
70.59,3,46.21,0,1,16.21,0
73.36,3,51.52,0,1,16.18,0
67.25,3,49.95,0,1,16.14,0
67.1,4,53.09,0,1,16.2,0
71.41,4,51.07,0,1,16.25,0
69.52,4,51.03,0,1,16.22,0
65.45,4,47.62,0,1,16.15,0
68.94,5,44.1,0,1,16.17,0
64.35,5,48.38,0,1,16.23,0
67.18,5,53.13,0,1,16.19,0
67.18,5,49.94,0,1,16.16,0
60.94,6,44.97,0,1,16.17,0
65.01,6,51.83,0,1,16.22,0
61.47,6,49.83,0,1,16.17,0
62.25,6,51.05,0,1,16.18,0
63.01,7,67.37,0,0,16.16,0
59.41,7,61.4,0,0,16.24,0
56.54,7,67.6,0,0,16.22,0
59.1,7,69.36,0,0,16.23,0
59.47,8,68.79,0,0,16.22,0
56.22,8,60.26,0,0,16.16,0
55.27,8,64.46,0,0,16.25,0
53.61,8,69.94,0,0,16.16,0
52.9,9,68.89,0,0,16.17,0
55.57,9,68.38,0,0,16.2,0
49.82,9,66.61,0,0,16.23,0
52.44,10,61.39,0,0,16.14,0
52.49,10,65.43,0,0,16.18,0
52.07,10,60.25,0,0,16.23,0
52.49,10,64.88,0,0,16.25,0
52.3,11,64.24,0,0,16.15,0
48.08,11,64.07,0,0,16.22,0
52.2,11,60.7,0,0,16.22,0
47.51,11,65.94,0,0,16.21,0
53.49,12,69.33,0,0,16.21,0
49.97,12,65.55,0,0,16.23,0
52.04,12,62.46,0,0,16.23,0
51.54,12,68.24,0,0,16.18,0
50.4,13,68.55,0,0,16.15,0
53.81,13,61.01,0,0,16.24,0
52.1,13,61.69,0,0,16.23,0
53.0,13,60.23,0,0,16.17,0
51.88,14,64.16,0,0,16.18,0
50.52,14,69.36,0,0,16.26,0
53.01,14,60.49,0,0,16.17,0
53.01,14,60.49,0,0,16.26,0
52.24,15,65.29,0,0,16.25,0
54.37,15,65.8,0,0,16.2,0
58.45,15,65.67,0,0,16.26,0
54.65,15,66.81,0,0,16.26,0
56.6,16,67.96,0,0,16.15,0
55.15,16,67.67,0,0,16.2,0
59.2,16,68.38,0,0,16.17,0
59.2,16,61.08,0,0,16.24,0
61.13,17,64.18,0,0,16.25,0
60.64,17,64.1,0,0,16.16,0
64.0,17,61.2,0,0,16.26,0
60.1,17,63.94,0,0,16.18,0
60.55,18,62.0,0,0,16.14,0
65.85,18,63.77,0,0,16.18,0
68.64,18,62.88,0,0,16.16,0
67.94,18,64.41,0,0,16.15,0
66.49,19,64.72,0,0,16.22,0
67.67,19,65.21,0,0,16.22,0
66.61,19,66.09,0,0,16.19,0
70.47,19,62.22,0,0,16.18,0
67.07,20,50.74,0,1,16.19,0
70.3,20,47.2,0,1,16.24,0
69.01,20,46.46,0,1,16.23,0
67.99,20,48.83,0,1,16.17,0
70.3,21,47.69,0,1,16.15,0
73.1,21,46.46,0,1,16.21,0
72.97,21,46.8,0,1,16.23,0
74.31,21,53.94,0,1,16.18,0
75.79,22,49.66,0,1,16.22,0
76.14,22,52.85,0,1,16.15,0
71.49,22,45.2,0,1,16.24,0
76.37,22,45.63,0,1,16.22,0
76.42,23,44.81,0,1,16.23,0
74.3,23,49.2,0,1,16.25,0
77.13,23,45.93,0,1,16.19,0
76.18,23,50.02,0,1,16.16,0
76.46,0,46.09,0,1,16.32,0
76.62,0,46.32,0,1,16.32,0
75.09,0,46.25,0,1,16.27,0
75.9,0,49.14,0,1,16.25,0
75.21,1,49.7,0,1,16.22,0
71.79,1,52.86,0,1,16.23,0
74.76,1,52.03,0,1,16.32,0
74.15,1,44.56,0,1,16.33,0
74.62,2,51.03,0,1,16.24,0
74.62,2,51.76,0,1,16.3,0
71.76,2,51.02,0,1,16.27,0
71.22,2,47.67,0,1,16.3,0
73.18,3,53.06,0,1,16.31,0
71.66,3,50.54,0,1,16.26,0
72.35,3,45.0,0,1,16.33,0
71.24,3,44.25,0,1,16.28,0
67.47,4,51.72,0,1,16.24,0
65.92,4,52.33,0,1,16.24,0
69.69,4,49.2,0,1,16.32,0
67.84,4,51.71,0,1,16.26,0
63.41,5,52.61,0,1,16.28,0
64.01,5,52.32,0,1,16.33,0
65.04,5,47.03,0,1,16.24,0
65.29,5,45.28,0,1,16.25,0
65.26,6,51.41,0,1,16.29,0
58.64,6,50.8,0,1,16.26,0
60.73,6,52.96,0,1,16.29,0
59.78,6,44.22,0,1,16.22,0
63.67,7,66.75,0,0,16.24,0
60.82,7,63.05,0,0,16.26,0
56.34,7,69.99,0,0,16.25,0
60.4,7,63.66,0,0,16.26,0
56.21,8,67.01,0,0,16.27,0
55.89,8,66.54,0,0,16.25,0
55.35,8,62.67,0,0,16.25,0
55.35,8,62.67,0,0,16.3,0
50.88,9,67.33,0,0,16.28,0
55.42,9,68.22,0,0,16.23,0
54.3,9,65.22,0,0,16.23,0
52.1,9,61.96,0,0,16.28,0
54.49,10,66.17,0,0,16.24,0
51.75,10,66.73,0,0,16.27,0
51.88,10,68.77,0,0,16.28,0
49.12,10,63.55,0,0,16.29,0
51.42,11,66.79,0,0,16.3,0
52.49,11,67.63,0,0,16.27,0
51.98,11,62.66,0,0,16.28,0
49.75,11,65.77,0,0,16.23,0
49.05,12,68.55,0,0,16.31,0
49.35,12,66.48,0,0,16.23,0
52.71,12,68.98,0,0,16.27,0
53.06,12,63.18,0,0,16.26,0
51.96,13,67.84,0,0,16.26,0
48.89,13,66.2,0,0,16.32,0
51.29,13,65.48,0,0,16.29,0
53.38,13,64.17,0,0,16.23,0
49.74,14,60.62,0,0,16.25,0
50.71,14,63.3,0,0,16.26,0
54.43,14,68.3,0,0,16.31,0
56.02,14,67.04,0,0,16.31,0
56.68,15,67.74,0,0,16.33,0
53.88,15,67.12,0,0,16.3,0
53.67,15,69.08,0,0,16.22,0
57.61,15,68.3,0,0,16.26,0
54.0,16,66.77,0,0,16.3,0
59.3,16,69.61,0,0,16.31,0
57.22,16,60.55,0,0,16.34,0
59.26,16,63.68,0,0,16.33,0
62.03,17,63.11,0,0,16.28,0
59.87,17,61.86,0,0,16.25,0
60.73,17,69.87,0,0,16.31,0
60.9,17,67.27,0,0,16.27,0
63.6,18,66.24,0,0,16.32,0
61.21,18,63.99,0,0,16.23,0
63.07,18,60.47,0,0,16.23,0
62.55,18,60.9,0,0,16.25,0
64.05,19,63.63,0,0,16.26,0
64.05,19,61.0,0,0,16.33,0
67.98,19,69.29,0,0,16.31,0
69.32,19,67.57,0,0,16.26,0
69.69,20,52.17,0,1,16.31,0
71.01,20,51.17,0,1,16.25,0
72.51,20,44.35,0,1,16.33,0
73.4,20,52.75,0,1,16.32,0
69.6,21,46.42,0,1,16.26,0
72.19,21,51.06,0,1,16.33,0
73.83,21,44.1,0,1,16.25,0
72.08,21,47.83,0,1,16.29,0
74.78,22,48.86,0,1,16.32,0
73.67,22,44.03,0,1,16.27,0
76.94,22,53.93,0,1,16.29,0
73.06,22,51.97,0,1,16.24,0
77.62,23,45.1,0,1,16.29,0
77.62,23,44.29,0,1,16.31,0
74.51,23,50.47,0,1,16.26,0
76.32,23,48.97,0,1,16.24,0
74.18,0,52.85,0,1,16.37,0
76.66,0,45.64,0,1,16.34,0
75.04,0,49.02,0,1,16.42,0
75.04,0,52.09,0,1,16.4,0
75.97,1,52.49,0,1,16.39,0
75.97,1,45.87,0,1,16.37,0
76.39,1,44.87,0,1,16.4,0
76.89,1,46.06,0,1,16.34,0
76.15,2,49.68,0,1,16.34,0
76.38,2,47.91,0,1,16.32,0
72.45,2,53.47,0,1,16.31,0
72.95,2,45.0,0,1,16.33,0
71.65,3,50.24,0,1,16.35,0
75.16,3,53.64,0,1,16.4,0
70.79,3,45.02,0,1,16.37,0
70.24,4,49.72,0,1,16.37,0
68.51,4,51.31,0,1,16.36,0
68.9,4,51.51,0,1,16.32,0
68.37,4,44.76,0,1,16.33,0
68.29,5,47.29,0,1,16.39,0
64.38,5,45.57,0,1,16.42,0
66.37,5,46.8,0,1,16.31,0
62.5,5,46.94,0,1,16.41,0
64.38,6,47.85,0,1,16.4,0
64.18,6,46.74,0,1,16.39,0
59.77,6,53.54,0,1,16.41,0
58.89,6,52.02,0,1,16.31,0
60.92,7,61.45,0,0,16.35,0
61.01,7,62.17,0,0,16.35,0
58.15,7,64.92,0,0,16.35,0
57.87,7,63.88,0,0,16.34,0
57.4,8,62.86,0,0,16.35,0
58.24,8,68.4,0,0,16.32,0
57.54,8,61.4,0,0,16.33,0
54.94,8,64.11,0,0,16.34,0
52.72,9,64.48,0,0,16.36,0
54.93,9,68.78,0,0,16.33,0
54.93,9,66.34,0,0,16.42,0
54.13,9,66.48,0,0,16.32,0
50.9,10,65.85,0,0,16.39,0
53.46,10,62.92,0,0,16.31,0
49.82,10,66.78,0,0,16.4,0
50.33,10,64.96,0,0,16.38,0
49.1,11,68.8,0,0,16.3,0
49.76,11,60.79,0,0,16.38,0
52.49,11,66.29,0,0,16.3,0
49.15,11,63.13,0,0,16.31,0
47.79,12,67.13,0,0,16.39,0
52.9,12,69.83,0,0,16.39,0
47.58,12,64.65,0,0,16.35,0
48.93,12,65.52,0,0,16.4,0
53.2,13,65.05,0,0,16.35,0
50.68,13,65.21,0,0,16.38,0
51.51,13,60.03,0,0,16.38,0
52.92,13,64.4,0,0,16.41,0
52.71,14,68.03,0,0,16.31,0
51.86,14,68.51,0,0,16.31,0
54.58,14,62.25,0,0,16.33,0
51.85,14,61.05,0,0,16.3,0
52.42,15,62.88,0,0,16.41,0
54.58,15,62.95,0,0,16.31,0
56.97,15,64.56,0,0,16.31,0
58.02,15,60.35,0,0,16.4,0
56.05,16,62.76,0,0,16.31,0
57.53,16,61.41,0,0,16.39,0
58.47,16,68.52,0,0,16.32,0
59.23,16,65.57,0,0,16.34,0
62.75,17,66.98,0,0,16.34,0
59.71,17,67.37,0,0,16.39,0
65.03,17,65.06,0,0,16.41,0
59.76,17,64.76,0,0,16.38,0
65.11,18,68.41,0,0,16.37,0
64.97,18,61.37,0,0,16.35,0
66.15,18,68.59,0,0,16.37,0
69.51,19,62.73,0,0,16.36,0
69.51,19,62.73,0,0,16.4,0
69.51,19,62.73,0,0,16.33,0
70.46,19,63.04,0,0,16.31,0
69.22,20,50.74,0,1,16.41,0
70.34,20,45.55,0,1,16.37,0
71.12,20,45.06,0,1,16.31,0
71.12,20,50.56,0,1,16.39,0
71.87,21,49.8,0,1,16.37,0
73.72,21,52.01,0,1,16.41,0
74.48,21,47.87,0,1,16.38,0
74.48,21,52.43,0,1,16.35,0
77.02,22,48.16,0,1,16.39,0
75.71,22,45.84,0,1,16.38,0
72.16,22,48.8,0,1,16.32,0
72.1,22,47.4,0,1,16.37,0
74.66,23,44.66,0,1,16.42,0
75.2,23,44.32,0,1,16.39,0
79.58,23,47.35,0,1,16.42,0
76.04,23,51.48,0,1,16.34,0
75.93,0,51.38,0,1,16.47,0
75.26,0,53.59,0,1,16.46,0
72.18,0,52.54,0,1,16.48,0
74.86,0,46.16,0,1,16.41,0
72.16,1,51.7,0,1,16.45,0
75.66,1,45.98,0,1,16.41,0
76.56,1,51.03,0,1,16.46,0
75.19,1,47.89,0,1,16.49,0
72.65,2,50.83,0,1,16.39,0
74.37,2,53.26,0,1,16.46,0
71.85,2,48.38,0,1,16.46,0
72.92,2,52.11,0,1,16.43,0
72.59,3,52.95,0,1,16.46,0
72.08,3,48.18,0,1,16.45,0
73.24,3,53.19,0,1,16.5,0
68.09,3,44.61,0,1,16.45,0
70.05,4,51.89,0,1,16.44,0
70.05,4,51.89,0,1,16.41,0
70.15,4,45.58,0,1,16.4,0
65.22,4,52.08,0,1,16.48,0
63.85,5,46.63,0,1,16.42,0
65.35,5,49.98,0,1,16.47,0
64.05,5,47.75,0,1,16.42,0
62.6,6,45.5,0,1,16.44,0
61.11,6,47.57,0,1,16.41,0
61.81,6,52.0,0,1,16.42,0
59.84,6,52.05,0,1,16.46,0
61.03,7,68.29,0,0,16.47,0
57.67,7,64.89,0,0,16.39,0
59.0,7,63.78,0,0,16.48,0
58.26,7,63.82,0,0,16.46,0
53.82,8,67.02,0,0,16.44,0
53.4,8,69.41,0,0,16.44,0
52.75,8,65.79,0,0,16.4,0
56.9,9,65.37,0,0,16.42,0
53.63,9,69.09,0,0,16.42,0
54.0,9,67.81,0,0,16.39,0
53.73,9,63.92,0,0,16.48,0
53.88,10,60.2,0,0,16.39,0
50.17,10,63.17,0,0,16.46,0
51.55,10,63.83,0,0,16.43,0
48.87,10,62.2,0,0,16.47,0
53.46,11,60.09,0,0,16.42,0
53.46,11,60.09,0,0,16.41,0
51.0,11,60.37,0,0,16.46,0
50.98,11,69.11,0,0,16.44,0
52.5,12,66.23,0,0,16.42,0
48.6,12,69.05,0,0,16.44,0
50.34,12,69.94,0,0,16.42,0
52.9,12,68.73,0,0,16.44,0
50.66,13,62.91,0,0,16.44,0
51.95,13,68.92,0,0,16.46,0
51.24,13,65.68,0,0,16.49,0
52.1,13,66.59,0,0,16.49,0
50.7,14,61.95,0,0,16.47,0
52.5,14,62.55,0,0,16.48,0
54.38,14,65.56,0,0,16.43,0
55.06,14,65.49,0,0,16.45,0
55.28,15,63.52,0,0,16.42,0
55.28,15,63.52,0,0,16.41,0
54.31,15,68.74,0,0,16.49,0
54.41,15,62.76,0,0,16.39,0
58.35,16,67.3,0,0,16.48,0
59.18,16,61.55,0,0,16.45,0
57.41,16,66.12,0,0,16.49,0
60.67,16,67.06,0,0,16.43,0
59.53,17,69.19,0,0,16.46,0
63.27,17,64.57,0,0,16.4,0
61.14,17,66.78,0,0,16.46,0
64.75,17,64.9,0,0,16.45,0
64.07,18,61.25,0,0,16.46,0
61.95,18,66.31,0,0,16.44,0
66.12,18,67.07,0,0,16.43,0
68.68,18,62.9,0,0,16.48,0
65.59,19,66.9,0,0,16.48,0
67.7,19,67.34,0,0,16.43,0
68.35,19,67.37,0,0,16.44,0
66.98,19,62.55,0,0,16.42,0
70.34,20,53.65,0,1,16.46,0
70.08,20,51.59,0,1,16.47,0
70.08,20,48.6,0,1,16.43,0
72.66,20,47.63,0,1,16.43,0
71.59,21,45.8,0,1,16.47,0
71.72,21,47.74,0,1,16.45,0
75.51,21,47.43,0,1,16.42,0
73.79,21,53.68,0,1,16.44,0
71.6,22,44.9,0,1,16.45,0
76.6,22,48.17,0,1,16.49,0
73.16,22,48.33,0,1,16.49,0
73.07,22,49.63,0,1,16.4,0
76.05,23,48.76,0,1,16.39,0
72.05,23,53.42,0,1,16.42,0
72.74,23,48.0,0,1,16.45,0
75.65,23,45.58,0,1,16.44,0
76.0,0,52.78,0,1,16.51,0
76.51,0,44.96,0,1,16.47,0
76.56,0,45.42,0,1,16.52,0
74.56,0,50.74,0,1,16.47,0
77.47,1,48.91,0,1,16.55,0
74.87,1,50.1,0,1,16.49,0
74.42,1,51.36,0,1,16.52,0
73.64,1,48.3,0,1,16.5,0
72.25,2,51.73,0,1,16.54,0
75.65,2,53.09,0,1,16.48,0
70.8,2,48.78,0,1,16.55,0
72.0,2,45.42,0,1,16.49,0
69.27,3,47.34,0,1,16.51,0
74.15,3,52.51,0,1,16.55,0
69.87,3,51.18,0,1,16.52,0
71.94,3,48.79,0,1,16.49,0
69.28,4,46.75,0,1,16.54,0
69.09,4,50.28,0,1,16.53,0
68.45,4,53.19,0,1,16.53,0
69.12,4,44.15,0,1,16.5,0
69.84,5,50.53,0,1,16.47,0
68.6,5,47.4,0,1,16.55,0
65.95,5,50.4,0,1,16.55,0
64.35,5,49.12,0,1,16.52,0
63.56,6,49.07,0,1,16.56,0
60.11,6,50.21,0,1,16.51,0
61.61,6,47.27,0,1,16.49,0
62.51,6,46.42,0,1,16.54,0
58.26,7,67.9,0,0,16.5,0
57.26,7,63.08,0,0,16.56,0
56.88,7,61.31,0,0,16.49,0
59.3,7,65.86,0,0,16.53,0
58.17,8,65.88,0,0,16.49,0
58.17,8,67.58,0,0,16.52,0
58.55,8,61.89,0,0,16.47,0
53.15,8,67.7,0,0,16.52,0
53.33,9,67.97,0,0,16.58,0
56.32,9,66.21,0,0,16.54,0
51.43,9,65.58,0,0,16.5,0
54.28,9,60.65,0,0,16.48,0
50.43,10,66.58,0,0,16.56,0
50.64,10,65.09,0,0,16.56,0
48.14,10,61.62,0,0,16.47,0
51.59,10,61.49,0,0,16.49,0
50.79,11,63.22,0,0,16.53,0
54.61,11,66.21,0,0,16.55,0
49.58,11,65.5,0,0,16.49,0
52.26,11,69.14,0,0,16.57,0
52.25,12,69.54,0,0,16.56,0
48.72,12,60.48,0,0,16.47,0
53.34,12,60.8,0,0,16.55,0
52.9,12,61.97,0,0,16.57,0
53.55,13,69.29,0,0,16.52,0
53.27,13,60.69,0,0,16.54,0
50.24,13,62.66,0,0,16.5,0
52.57,14,69.86,0,0,16.53,0
52.58,14,66.99,0,0,16.57,0
52.56,14,68.57,0,0,16.47,0
53.5,14,61.95,0,0,16.53,0
58.17,15,60.5,0,0,16.46,0
52.82,15,60.18,0,0,16.52,0
53.8,15,67.85,0,0,16.54,0
57.14,15,67.72,0,0,16.57,0
59.11,16,68.37,0,0,16.51,0
57.09,16,61.95,0,0,16.47,0
59.24,16,63.87,0,0,16.53,0
58.1,16,69.96,0,0,16.52,0
60.83,17,60.95,0,0,16.49,0
58.56,17,66.19,0,0,16.52,0
62.46,17,60.32,0,0,16.57,0
61.7,17,64.17,0,0,16.56,0
66.12,18,61.77,0,0,16.48,0
64.35,18,66.57,0,0,16.57,0
65.49,18,66.01,0,0,16.51,0
62.98,18,66.24,0,0,16.53,0
66.2,19,64.98,0,0,16.54,0
66.2,19,60.71,0,0,16.49,0
66.24,19,61.71,0,0,16.57,0
65.5,19,69.19,0,0,16.53,0
70.39,20,46.2,0,1,16.54,0
69.05,20,49.73,0,1,16.49,0
69.05,20,49.73,0,1,16.53,0
73.22,20,47.38,0,1,16.53,0
72.59,21,51.64,0,1,16.58,0
72.88,21,51.21,0,1,16.48,0
72.15,21,45.73,0,1,16.47,0
73.3,21,50.58,0,1,16.57,0
71.59,22,53.7,0,1,16.48,0
74.85,22,48.84,0,1,16.47,0
73.6,22,45.12,0,1,16.51,0
74.18,23,46.7,0,1,16.58,0
76.7,23,45.05,0,1,16.47,0
77.89,23,50.63,0,1,16.53,0
75.2,23,48.86,0,1,16.57,0
75.85,0,45.08,0,1,16.64,0
76.47,0,48.48,0,1,16.61,0
73.97,0,44.32,0,1,16.64,0
76.96,0,44.41,0,1,16.58,0
74.55,1,51.69,0,1,16.56,0
77.84,1,53.28,0,1,16.59,0
74.72,1,49.84,0,1,16.61,0
73.74,1,49.91,0,1,16.54,0
72.62,2,53.76,0,1,16.64,0
71.81,2,50.49,0,1,16.65,0
70.12,2,49.26,0,1,16.55,0
75.17,2,48.89,0,1,16.58,0
70.3,3,52.59,0,1,16.57,0
72.12,3,51.29,0,1,16.6,0
71.59,3,47.91,0,1,16.56,0
69.32,3,49.12,0,1,16.62,0
71.71,4,53.51,0,1,16.62,0
67.8,4,49.02,0,1,16.57,0
67.02,4,45.01,0,1,16.57,0
65.31,4,53.05,0,1,16.57,0
68.35,5,44.03,0,1,16.6,0
62.13,5,51.9,0,1,16.59,0
63.67,5,46.64,0,1,16.61,0
61.52,5,47.37,0,1,16.54,0
61.52,6,47.37,0,1,16.62,0
62.55,6,44.66,0,1,16.61,0
62.1,6,51.18,0,1,16.6,0
59.08,6,44.03,0,1,16.6,0
58.15,7,65.44,0,0,16.57,0
58.18,7,67.91,0,0,16.59,0
59.03,7,67.46,0,0,16.63,0
57.54,7,60.12,0,0,16.56,0
56.35,8,66.08,0,0,16.58,0
56.54,8,65.97,0,0,16.55,0
55.44,8,65.72,0,0,16.62,0
56.99,8,67.7,0,0,16.65,0
54.05,9,62.36,0,0,16.6,0
53.04,9,69.53,0,0,16.57,0
52.5,9,67.15,0,0,16.64,0
54.87,9,69.82,0,0,16.57,0
55.07,10,62.89,0,0,16.58,0
49.59,10,60.31,0,0,16.59,0
50.86,10,67.05,0,0,16.61,0
53.38,10,61.01,0,0,16.6,0
51.5,11,65.59,0,0,16.65,0
48.8,11,62.05,0,0,16.6,0
49.92,11,68.24,0,0,16.62,0
51.93,11,65.4,0,0,16.63,0
50.64,12,66.99,0,0,16.58,0
50.78,12,60.43,0,0,16.58,0
52.44,12,60.83,0,0,16.57,0
52.74,12,67.61,0,0,16.55,0
52.74,13,60.37,0,0,16.65,0
54.5,13,65.35,0,0,16.61,0
51.18,13,67.72,0,0,16.58,0
53.2,13,67.46,0,0,16.65,0
50.31,14,66.39,0,0,16.55,0
52.1,14,62.18,0,0,16.61,0
52.2,14,68.62,0,0,16.61,0
51.75,14,63.77,0,0,16.65,0
53.32,15,65.68,0,0,16.57,0
52.62,15,62.33,0,0,16.58,0
55.53,15,60.41,0,0,16.64,0
58.85,15,67.44,0,0,16.55,0
55.31,16,60.26,0,0,16.61,0
58.59,16,62.6,0,0,16.66,0
60.1,16,69.74,0,0,16.65,0
60.1,16,69.74,0,0,16.59,0
58.72,17,67.79,0,0,16.57,0
62.85,17,68.22,0,0,16.56,0
58.55,17,63.41,0,0,16.65,0
63.2,17,66.0,0,0,16.66,0
63.49,18,63.23,0,0,16.6,0
63.37,18,64.67,0,0,16.63,0
65.44,18,60.41,0,0,16.66,0
65.16,18,62.32,0,0,16.61,0
65.11,19,60.01,0,0,16.6,0
66.29,19,69.74,0,0,16.61,0
67.33,19,68.23,0,0,16.62,0
67.14,19,65.68,0,0,16.56,0
69.14,20,44.46,0,1,16.59,0
66.68,20,52.36,0,1,16.62,0
69.75,20,49.52,0,1,16.62,0
71.82,20,51.53,0,1,16.57,0
69.8,21,46.39,0,1,16.62,0
69.8,21,46.39,0,1,16.55,0
75.85,21,51.78,0,1,16.66,0
73.29,21,53.78,0,1,16.61,0
72.8,22,47.63,0,1,16.56,0
77.71,22,52.89,0,1,16.65,0
78.72,22,52.69,0,1,16.58,0
73.1,22,53.43,0,1,16.54,0
75.51,23,47.42,0,1,16.63,0
76.39,23,48.71,0,1,16.66,0
76.63,23,49.51,0,1,16.66,0
74.29,23,46.33,0,1,16.63,0
76.95,0,47.17,0,1,16.62,0
77.31,0,48.43,0,1,16.72,0
76.68,0,51.75,0,1,16.66,0
78.6,0,52.78,0,1,16.69,0
75.29,1,45.72,0,1,16.66,0
77.78,1,45.38,0,1,16.69,0
73.85,1,53.33,0,1,16.62,0
74.14,1,46.83,0,1,16.66,0
73.09,2,45.02,0,1,16.65,0
72.74,2,48.55,0,1,16.63,0
72.6,2,47.64,0,1,16.71,0
73.26,2,49.44,0,1,16.67,0
72.54,3,45.15,0,1,16.71,0
72.54,3,45.15,0,1,16.66,0
69.08,3,50.02,0,1,16.69,0
69.37,3,48.98,0,1,16.66,0
69.84,4,44.97,0,1,16.65,0
67.15,4,47.59,0,1,16.62,0
69.35,4,44.73,0,1,16.64,0
65.04,4,47.95,0,1,16.68,0
67.29,5,48.44,0,1,16.74,0
67.26,5,45.7,0,1,16.65,0
67.26,5,49.64,0,1,16.7,0
64.39,5,46.68,0,1,16.7,0
62.08,6,51.46,0,1,16.74,0
62.08,6,51.46,0,1,16.63,0
62.16,6,52.89,0,1,16.66,0
62.89,6,47.56,0,1,16.72,0
60.94,7,60.33,0,0,16.69,0
58.02,7,69.55,0,0,16.64,0
56.08,7,64.9,0,0,16.67,0
56.31,7,64.82,0,0,16.68,0
57.42,8,66.86,0,0,16.73,0
57.71,8,64.96,0,0,16.62,0
55.85,8,67.23,0,0,16.74,0
53.43,8,68.96,0,0,16.69,0
53.49,9,66.95,0,0,16.68,0
55.75,9,67.77,0,0,16.72,0
53.6,9,64.62,0,0,16.69,0
52.74,9,60.59,0,0,16.73,0
54.08,10,69.55,0,0,16.69,0
49.85,10,64.98,0,0,16.65,0
51.27,10,68.61,0,0,16.64,0
51.98,10,65.05,0,0,16.64,0
52.14,11,60.35,0,0,16.69,0
50.91,11,66.74,0,0,16.72,0
51.55,11,61.13,0,0,16.64,0
49.39,11,65.11,0,0,16.64,0
51.86,12,65.59,0,0,16.73,0
51.86,12,65.59,0,0,16.66,0
51.24,12,69.12,0,0,16.69,0
48.32,12,66.09,0,0,16.71,0
52.79,13,68.34,0,0,16.67,0
52.79,13,68.34,0,0,16.71,0
52.71,13,65.56,0,0,16.65,0
49.87,13,62.33,0,0,16.63,0
52.09,14,60.51,0,0,16.62,0
52.95,14,63.52,0,0,16.63,0
56.16,14,61.69,0,0,16.63,0
